node_id,in_degree,out_degree,total_degree,undirected_degree
12189,6,6,12,6
12190,6,6,12,6
12192,7,7,14,7
12194,6,6,12,6
12195,13,13,26,13
12196,6,6,12,6
12197,7,7,14,7
12199,6,6,12,6
12200,11,11,22,11
12201,8,8,16,8
12202,33,33,66,33
12215,9,9,18,9
12250,7,7,14,7
12254,7,7,14,7
12255,14,14,28,14
12256,6,6,12,6
12258,6,6,12,6
12259,14,14,28,14
12260,6,6,12,6
12261,6,6,12,6
12263,12,12,24,12
12264,17,17,34,17
12268,10,10,20,10
12273,5,5,10,5
12274,5,5,10,5
12277,10,10,20,10
12281,9,9,18,9
12282,7,7,14,7
12284,4,4,8,4
12287,10,10,20,10
12290,12,12,24,12
12291,14,14,28,14
12292,15,15,30,15
12293,9,9,18,9
12294,14,14,28,14
12296,7,7,14,7
12297,6,6,12,6
12298,7,7,14,7
12299,6,6,12,6
12300,5,5,10,5
12303,4,4,8,4
12307,11,11,22,11
12313,6,6,12,6
12314,7,7,14,7
12315,6,6,12,6
12318,15,15,30,15
12319,7,7,14,7
12321,11,11,22,11
12322,6,6,12,6
12323,15,15,30,15
12325,65,65,130,65
12326,13,13,26,13
12327,24,24,48,24
12328,8,8,16,8
12329,15,15,30,15
12330,17,17,34,17
12331,12,12,24,12
12332,6,6,12,6
12333,5,5,10,5
12334,13,13,26,13
12335,10,10,20,10
12339,12,12,24,12
12341,6,6,12,6
12347,21,21,42,21
12348,6,6,12,6
12349,7,7,14,7
12350,41,41,82,41
12354,4,4,8,4
12355,5,5,10,5
12362,3,3,6,3
12363,15,15,30,15
12364,8,8,16,8
12370,10,10,20,10
12382,7,7,14,7
12397,9,9,18,9
12398,8,8,16,8
12401,11,11,22,11
12403,4,4,8,4
12405,8,8,16,8
12409,28,28,56,28
12413,11,11,22,11
12414,4,4,8,4
12415,22,22,44,22
12416,10,10,20,10
12417,4,4,8,4
12419,8,8,16,8
12420,6,6,12,6
12421,5,5,10,5
12422,6,6,12,6
12423,13,13,26,13
12425,4,4,8,4
12427,10,10,20,10
12432,15,15,30,15
12434,10,10,20,10
12435,6,6,12,6
12436,11,11,22,11
12437,11,11,22,11
12438,6,6,12,6
12443,7,7,14,7
12446,13,13,26,13
12447,18,18,36,18
12450,14,14,28,14
12452,5,5,10,5
12456,12,12,24,12
12462,8,8,16,8
12465,7,7,14,7
12466,6,6,12,6
12467,8,8,16,8
12469,7,7,14,7
12471,22,22,44,22
12472,10,10,20,10
12473,12,12,24,12
12474,9,9,18,9
12476,8,8,16,8
12477,6,6,12,6
12479,8,8,16,8
12480,6,6,12,6
12482,9,9,18,9
12488,4,4,8,4
12489,8,8,16,8
12491,15,15,30,15
12493,6,6,12,6
12506,7,7,14,7
12507,7,7,14,7
12509,11,11,22,11
12512,4,4,8,4
12514,3,3,6,3
12518,7,7,14,7
12521,6,6,12,6
12526,4,4,8,4
12530,4,4,8,4
12532,2,2,4,2
12538,10,10,20,10
12539,8,8,16,8
12541,4,4,8,4
12542,9,9,18,9
12548,3,3,6,3
12558,5,5,10,5
12559,17,17,34,17
12560,16,16,32,16
12561,10,10,20,10
12562,22,22,44,22
12575,10,10,20,10
12580,9,9,18,9
12587,6,6,12,6
12593,12,12,24,12
12596,8,8,16,8
12598,8,8,16,8
12599,4,4,8,4
12602,4,4,8,4
12604,5,5,10,5
12606,13,13,26,13
12607,12,12,24,12
12608,18,18,36,18
12612,6,6,12,6
12626,8,8,16,8
12634,7,7,14,7
12641,18,18,36,18
12650,11,11,22,11
12653,10,10,20,10
12654,9,9,18,9
12662,8,8,16,8
12664,12,12,24,12
12665,9,9,18,9
12668,11,11,22,11
12670,6,6,12,6
12674,10,10,20,10
12675,9,9,18,9
12676,11,11,22,11
12679,5,5,10,5
12687,29,29,58,29
12690,5,5,10,5
12691,13,13,26,13
12694,8,8,16,8
12695,12,12,24,12
12696,8,8,16,8
12700,7,7,14,7
12701,10,10,20,10
12708,12,12,24,12
12709,9,9,18,9
12720,4,4,8,4
12736,10,10,20,10
12740,5,5,10,5
12745,5,5,10,5
12747,12,12,24,12
12757,10,10,20,10
12762,7,7,14,7
12765,40,40,80,40
12770,11,11,22,11
12771,7,7,14,7
12774,6,6,12,6
12778,6,6,12,6
12779,6,6,12,6
12780,6,6,12,6
12781,11,11,22,11
12782,6,6,12,6
12783,8,8,16,8
12784,8,8,16,8
12786,15,15,30,15
12790,6,6,12,6
12800,65,65,130,65
12829,8,8,16,8
12839,6,6,12,6
12844,9,9,18,9
12845,4,4,8,4
12865,7,7,14,7
12866,12,12,24,12
12867,8,8,16,8
12886,7,7,14,7
12888,6,6,12,6
12896,9,9,18,9
12901,7,7,14,7
12905,8,8,16,8
12908,13,13,26,13
12910,6,6,12,6
12928,6,6,12,6
12941,7,7,14,7
12944,21,21,42,21
12945,9,9,18,9
12951,16,16,32,16
12952,24,24,48,24
12960,5,5,10,5
12962,10,10,20,10
12967,18,18,36,18
12971,23,23,46,23
12973,15,15,30,15
12981,7,7,14,7
12982,6,6,12,6
12983,6,6,12,6
12989,6,6,12,6
12991,9,9,18,9
12993,11,11,22,11
12994,8,8,16,8
12995,6,6,12,6
12999,6,6,12,6
13000,6,6,12,6
13001,13,13,26,13
13002,27,27,54,27
13005,7,7,14,7
13008,10,10,20,10
13022,11,11,22,11
13028,19,19,38,19
13038,8,8,16,8
13039,8,8,16,8
13049,6,6,12,6
13059,9,9,18,9
13061,6,6,12,6
13062,6,6,12,6
13069,5,5,10,5
13070,12,12,24,12
13071,11,11,22,11
13078,3,3,6,3
13081,8,8,16,8
13082,6,6,12,6
13093,24,24,48,24
13094,6,6,12,6
13095,53,53,106,53
13096,6,6,12,6
13099,7,7,14,7
13104,11,11,22,11
13106,7,7,14,7
13109,12,12,24,12
13111,10,10,20,10
13113,7,7,14,7
13114,8,8,16,8
13115,4,4,8,4
13116,9,9,18,9
13117,5,5,10,5
13121,8,8,16,8
13122,7,7,14,7
13123,5,5,10,5
13124,7,7,14,7
13127,9,9,18,9
13128,36,36,72,36
13131,14,14,28,14
13132,12,12,24,12
13133,7,7,14,7
13134,23,23,46,23
13135,6,6,12,6
13136,6,6,12,6
13137,6,6,12,6
13138,7,7,14,7
13139,8,8,16,8
13141,6,6,12,6
13143,12,12,24,12
13144,6,6,12,6
13145,6,6,12,6
13146,6,6,12,6
13147,12,12,24,12
13148,7,7,14,7
13149,9,9,18,9
13150,11,11,22,11
13151,9,9,18,9
13152,9,9,18,9
13154,23,23,46,23
13155,6,6,12,6
13156,26,26,52,26
13157,11,11,22,11
13160,28,28,56,28
13161,10,10,20,10
13162,9,9,18,9
13165,11,11,22,11
13166,6,6,12,6
13167,6,6,12,6
13168,26,26,52,26
13174,2,2,4,2
13175,3,3,6,3
13178,16,16,32,16
13191,6,6,12,6
13194,11,11,22,11
13195,5,5,10,5
13197,21,21,42,21
13198,11,11,22,11
13199,8,8,16,8
13200,45,45,90,45
13201,54,54,108,54
13202,68,68,136,68
13203,14,14,28,14
13204,7,7,14,7
13205,27,27,54,27
13206,10,10,20,10
13207,11,11,22,11
13208,12,12,24,12
13210,5,5,10,5
13211,6,6,12,6
13212,6,6,12,6
13213,6,6,12,6
13214,6,6,12,6
13215,6,6,12,6
13216,13,13,26,13
13217,7,7,14,7
13220,19,19,38,19
13221,7,7,14,7
13226,8,8,16,8
13230,4,4,8,4
13232,6,6,12,6
13237,4,4,8,4
13238,4,4,8,4
13239,7,7,14,7
13242,6,6,12,6
13256,16,16,32,16
13261,6,6,12,6
13262,6,6,12,6
13263,8,8,16,8
13266,2,2,4,2
13267,3,3,6,3
13268,2,2,4,2
13272,2,2,4,2
13282,6,6,12,6
13283,6,6,12,6
13284,6,6,12,6
13289,12,12,24,12
13303,3,3,6,3
13312,7,7,14,7
13320,8,8,16,8
13329,6,6,12,6
13346,8,8,16,8
13351,7,7,14,7
13366,1,1,2,1
13376,7,7,14,7
13396,6,6,12,6
13399,6,6,12,6
13401,6,6,12,6
13402,7,7,14,7
13404,11,11,22,11
13405,13,13,26,13
13408,10,10,20,10
13409,6,6,12,6
13410,22,22,44,22
13412,7,7,14,7
13413,14,14,28,14
13414,37,37,74,37
13415,20,20,40,20
13417,6,6,12,6
13418,6,6,12,6
13419,11,11,22,11
13421,20,20,40,20
13422,17,17,34,17
13423,6,6,12,6
13424,39,39,78,39
13427,21,21,42,21
13431,7,7,14,7
13432,14,14,28,14
13468,7,7,14,7
13474,5,5,10,5
13486,2,2,4,2
13495,6,6,12,6
13559,10,10,20,10
13560,3,3,6,3
13568,9,9,18,9
13569,16,16,32,16
13571,17,17,34,17
13572,21,21,42,21
13573,6,6,12,6
13574,6,6,12,6
13578,6,6,12,6
13579,6,6,12,6
13580,6,6,12,6
13582,6,6,12,6
13583,36,36,72,36
13584,39,39,78,39
13585,6,6,12,6
13602,5,5,10,5
13611,6,6,12,6
13613,3,3,6,3
13615,6,6,12,6
13630,2,2,4,2
13631,2,2,4,2
13633,16,16,32,16
13634,1,1,2,1
13635,4,4,8,4
13637,4,4,8,4
13640,22,22,44,22
13645,6,6,12,6
13658,11,11,22,11
13659,5,5,10,5
13661,8,8,16,8
13663,6,6,12,6
13665,15,15,30,15
13666,10,10,20,10
13683,14,14,28,14
13685,12,12,24,12
13702,6,6,12,6
13703,8,8,16,8
13704,5,5,10,5
13706,3,3,6,3
13707,19,19,38,19
13709,5,5,10,5
13713,6,6,12,6
13714,6,6,12,6
13715,6,6,12,6
13716,6,6,12,6
13719,6,6,12,6
13724,30,30,60,30
13728,6,6,12,6
13731,6,6,12,6
13732,5,5,10,5
13735,3,3,6,3
13736,16,16,32,16
13737,23,23,46,23
13744,11,11,22,11
13745,15,15,30,15
13746,8,8,16,8
13747,9,9,18,9
13748,7,7,14,7
13750,7,7,14,7
13753,14,14,28,14
13756,9,9,18,9
13758,2,2,4,2
13761,8,8,16,8
13763,3,3,6,3
13764,6,6,12,6
13766,11,11,22,11
13768,11,11,22,11
13772,13,13,26,13
13773,8,8,16,8
13778,19,19,38,19
13784,7,7,14,7
13787,5,5,10,5
13791,2,2,4,2
13796,15,15,30,15
13797,6,6,12,6
13800,12,12,24,12
13806,7,7,14,7
13812,15,15,30,15
13820,11,11,22,11
13822,26,26,52,26
13836,11,11,22,11
13861,4,4,8,4
13866,4,4,8,4
13870,2,2,4,2
13883,7,7,14,7
13884,4,4,8,4
13898,4,4,8,4
13904,8,8,16,8
13905,9,9,18,9
13914,6,6,12,6
13915,8,8,16,8
13919,7,7,14,7
13922,11,11,22,11
13923,14,14,28,14
13928,13,13,26,13
13929,11,11,22,11
13930,10,10,20,10
13931,9,9,18,9
13946,6,6,12,6
13967,67,67,134,67
13969,29,29,58,29
13970,7,7,14,7
13971,29,29,58,29
13972,26,26,52,26
13973,27,27,54,27
13974,12,12,24,12
13975,12,12,24,12
13976,20,20,40,20
13977,7,7,14,7
13978,6,6,12,6
13979,19,19,38,19
13980,9,9,18,9
13981,35,35,70,35
13982,9,9,18,9
13983,14,14,28,14
13984,27,27,54,27
13985,13,13,26,13
13987,3,3,6,3
13990,7,7,14,7
13994,5,5,10,5
14001,3,3,6,3
14002,3,3,6,3
14003,8,8,16,8
14005,15,15,30,15
14008,5,5,10,5
14009,6,6,12,6
14024,6,6,12,6
14025,6,6,12,6
14027,6,6,12,6
14029,22,22,44,22
14030,7,7,14,7
14032,7,7,14,7
14033,13,13,26,13
14034,18,18,36,18
14035,11,11,22,11
14036,17,17,34,17
14037,7,7,14,7
14038,6,6,12,6
14039,36,36,72,36
14040,4,4,8,4
14041,7,7,14,7
14042,6,6,12,6
14043,11,11,22,11
14044,7,7,14,7
14045,6,6,12,6
14047,8,8,16,8
14049,4,4,8,4
14051,12,12,24,12
14052,10,10,20,10
14053,7,7,14,7
14054,7,7,14,7
14055,11,11,22,11
14057,12,12,24,12
14063,10,10,20,10
14065,11,11,22,11
14066,8,8,16,8
14067,12,12,24,12
14069,7,7,14,7
14073,5,5,10,5
14074,18,18,36,18
14086,7,7,14,7
14087,4,4,8,4
14105,8,8,16,8
14107,6,6,12,6
14108,6,6,12,6
14109,6,6,12,6
14110,6,6,12,6
14112,7,7,14,7
14114,1,1,2,1
14115,5,5,10,5
14117,5,5,10,5
14118,5,5,10,5
14121,5,5,10,5
14123,5,5,10,5
14124,7,7,14,7
14126,17,17,34,17
14128,12,12,24,12
14134,6,6,12,6
14141,9,9,18,9
14144,19,19,38,19
14145,21,21,42,21
14146,8,8,16,8
14147,14,14,28,14
14149,5,5,10,5
14152,8,8,16,8
14155,3,3,6,3
14156,9,9,18,9
14157,10,10,20,10
14159,11,11,22,11
14161,24,24,48,24
14165,21,21,42,21
14167,2,2,4,2
14169,9,9,18,9
14170,13,13,26,13
14171,8,8,16,8
14173,14,14,28,14
14175,34,34,68,34
14178,10,10,20,10
14180,4,4,8,4
14189,4,4,8,4
14196,1,1,2,1
14201,7,7,14,7
14203,11,11,22,11
14212,4,4,8,4
14217,15,15,30,15
14218,6,6,12,6
14219,31,31,62,31
14221,6,6,12,6
14222,11,11,22,11
14228,10,10,20,10
14229,5,5,10,5
14231,10,10,20,10
14232,8,8,16,8
14233,5,5,10,5
14235,11,11,22,11
14239,8,8,16,8
14240,7,7,14,7
14241,45,45,90,45
14247,5,5,10,5
14251,4,4,8,4
14252,4,4,8,4
14255,10,10,20,10
14256,7,7,14,7
14262,10,10,20,10
14264,7,7,14,7
14265,9,9,18,9
14268,20,20,40,20
14269,2,2,4,2
14273,9,9,18,9
14275,6,6,12,6
14276,16,16,32,16
14284,9,9,18,9
14285,2,2,4,2
14287,11,11,22,11
14296,8,8,16,8
14301,9,9,18,9
14304,7,7,14,7
14309,16,16,32,16
14320,6,6,12,6
14329,6,6,12,6
14334,10,10,20,10
14335,6,6,12,6
14338,4,4,8,4
14341,13,13,26,13
14346,10,10,20,10
14353,3,3,6,3
14355,11,11,22,11
14358,8,8,16,8
14360,7,7,14,7
14361,12,12,24,12
14362,5,5,10,5
14368,6,6,12,6
14370,7,7,14,7
14376,10,10,20,10
14379,31,31,62,31
14381,38,38,76,38
14384,11,11,22,11
14386,8,8,16,8
14388,7,7,14,7
14394,5,5,10,5
14396,6,6,12,6
14402,42,42,84,42
14415,13,13,26,13
14420,9,9,18,9
14421,7,7,14,7
14426,2,2,4,2
14427,18,18,36,18
14428,13,13,26,13
14431,9,9,18,9
14434,12,12,24,12
14436,6,6,12,6
14439,6,6,12,6
14442,6,6,12,6
14446,22,22,44,22
14458,6,6,12,6
14464,6,6,12,6
14465,6,6,12,6
14466,6,6,12,6
14467,6,6,12,6
14468,6,6,12,6
14470,7,7,14,7
14472,7,7,14,7
14475,6,6,12,6
14480,6,6,12,6
14481,6,6,12,6
14485,11,11,22,11
14486,12,12,24,12
14499,7,7,14,7
14506,9,9,18,9
14508,7,7,14,7
14517,6,6,12,6
14520,6,6,12,6
14521,6,6,12,6
14522,6,6,12,6
14526,5,5,10,5
14528,8,8,16,8
14531,5,5,10,5
14532,4,4,8,4
14550,7,7,14,7
14551,13,13,26,13
14555,9,9,18,9
14557,9,9,18,9
14559,8,8,16,8
14561,9,9,18,9
14562,6,6,12,6
14563,6,6,12,6
14568,20,20,40,20
14571,9,9,18,9
14572,6,6,12,6
14573,7,7,14,7
14576,6,6,12,6
14577,8,8,16,8
14578,5,5,10,5
14579,6,6,12,6
14580,11,11,22,11
14582,12,12,24,12
14586,5,5,10,5
14594,16,16,32,16
14611,7,7,14,7
14625,10,10,20,10
14627,5,5,10,5
14631,7,7,14,7
14637,21,21,42,21
14646,8,8,16,8
14672,6,6,12,6
14676,3,3,6,3
14686,6,6,12,6
14688,9,9,18,9
14689,6,6,12,6
14694,12,12,24,12
14703,2,2,4,2
14709,13,13,26,13
14713,11,11,22,11
14716,12,12,24,12
14717,10,10,20,10
14738,1,1,2,1
14741,8,8,16,8
14750,18,18,36,18
14752,3,3,6,3
14798,14,14,28,14
14800,11,11,22,11
14805,9,9,18,9
14817,6,6,12,6
14818,12,12,24,12
14819,6,6,12,6
14821,34,34,68,34
14822,34,34,68,34
14823,16,16,32,16
14824,9,9,18,9
14825,9,9,18,9
14827,8,8,16,8
14829,29,29,58,29
14830,7,7,14,7
14831,28,28,56,28
14832,29,29,58,29
14833,31,31,62,31
14834,18,18,36,18
14835,106,106,212,106
14836,38,38,76,38
14837,12,12,24,12
14838,74,74,148,74
14839,24,24,48,24
14840,106,106,212,106
14841,74,74,148,74
14844,4,4,8,4
14846,12,12,24,12
14847,12,12,24,12
14851,2,2,4,2
14862,23,23,46,23
14863,18,18,36,18
14865,6,6,12,6
14866,8,8,16,8
14868,14,14,28,14
14869,8,8,16,8
14870,20,20,40,20
14871,13,13,26,13
14876,9,9,18,9
14879,4,4,8,4
14880,10,10,20,10
14882,9,9,18,9
14883,2,2,4,2
14886,6,6,12,6
14887,5,5,10,5
14889,6,6,12,6
14890,7,7,14,7
14893,11,11,22,11
14894,4,4,8,4
14896,11,11,22,11
14902,6,6,12,6
14903,8,8,16,8
14904,6,6,12,6
14907,8,8,16,8
14909,5,5,10,5
14913,15,15,30,15
14914,6,6,12,6
14915,6,6,12,6
14917,4,4,8,4
14919,14,14,28,14
14923,6,6,12,6
14925,6,6,12,6
14942,9,9,18,9
14951,7,7,14,7
14957,7,7,14,7
14959,4,4,8,4
14960,7,7,14,7
14969,6,6,12,6
14972,4,4,8,4
14974,7,7,14,7
14975,9,9,18,9
14976,7,7,14,7
14977,11,11,22,11
14978,7,7,14,7
14983,5,5,10,5
14986,6,6,12,6
14987,6,6,12,6
14990,7,7,14,7
14996,4,4,8,4
14999,9,9,18,9
15002,3,3,6,3
15003,5,5,10,5
15006,2,2,4,2
15010,4,4,8,4
15021,5,5,10,5
15027,10,10,20,10
15043,9,9,18,9
15059,5,5,10,5
15076,3,3,6,3
15089,6,6,12,6
15104,4,4,8,4
15112,9,9,18,9
15114,7,7,14,7
15119,7,7,14,7
15120,8,8,16,8
15121,10,10,20,10
15122,7,7,14,7
15136,7,7,14,7
15138,10,10,20,10
15139,12,12,24,12
15141,12,12,24,12
15142,7,7,14,7
15143,9,9,18,9
15144,13,13,26,13
15146,12,12,24,12
15164,9,9,18,9
15165,21,21,42,21
15166,13,13,26,13
15167,17,17,34,17
15168,9,9,18,9
15173,12,12,24,12
15174,11,11,22,11
15175,9,9,18,9
15176,6,6,12,6
15179,24,24,48,24
15180,6,6,12,6
15183,6,6,12,6
15185,6,6,12,6
15187,9,9,18,9
15188,10,10,20,10
15194,9,9,18,9
15195,7,7,14,7
15196,5,5,10,5
15198,35,35,70,35
15200,7,7,14,7
15201,17,17,34,17
15208,10,10,20,10
15210,5,5,10,5
15212,5,5,10,5
15214,15,15,30,15
15215,5,5,10,5
15218,7,7,14,7
15219,6,6,12,6
15220,12,12,24,12
15221,10,10,20,10
15222,6,6,12,6
15223,6,6,12,6
15224,6,6,12,6
15225,6,6,12,6
15228,6,6,12,6
15230,9,9,18,9
15231,10,10,20,10
15232,9,9,18,9
15233,6,6,12,6
15234,18,18,36,18
15239,6,6,12,6
15240,7,7,14,7
15245,6,6,12,6
15247,18,18,36,18
15248,11,11,22,11
15252,10,10,20,10
15256,5,5,10,5
15260,12,12,24,12
15261,10,10,20,10
15262,7,7,14,7
15264,3,3,6,3
15267,3,3,6,3
15268,6,6,12,6
15270,7,7,14,7
15271,12,12,24,12
15275,27,27,54,27
15279,8,8,16,8
15280,8,8,16,8
15281,8,8,16,8
15282,10,10,20,10
15284,8,8,16,8
15285,6,6,12,6
15286,3,3,6,3
15293,15,15,30,15
15297,23,23,46,23
15300,6,6,12,6
15321,5,5,10,5
15323,15,15,30,15
15330,5,5,10,5
15331,13,13,26,13
15332,5,5,10,5
15341,6,6,12,6
15342,6,6,12,6
15343,6,6,12,6
15344,6,6,12,6
15345,6,6,12,6
15354,6,6,12,6
15356,7,7,14,7
15357,6,6,12,6
15363,5,5,10,5
15366,10,10,20,10
15368,6,6,12,6
15369,6,6,12,6
15380,6,6,12,6
15383,8,8,16,8
15386,5,5,10,5
15395,41,41,82,41
15399,3,3,6,3
15410,8,8,16,8
15417,10,10,20,10
15433,63,63,126,63
15438,6,6,12,6
15439,6,6,12,6
15442,3,3,6,3
15444,5,5,10,5
15456,9,9,18,9
15465,7,7,14,7
15466,6,6,12,6
15467,6,6,12,6
15468,6,6,12,6
15469,6,6,12,6
15476,11,11,22,11
15478,7,7,14,7
15479,6,6,12,6
15480,6,6,12,6
15493,7,7,14,7
15498,5,5,10,5
15506,7,7,14,7
15507,7,7,14,7
15512,13,13,26,13
15513,10,10,20,10
15522,9,9,18,9
15523,9,9,18,9
15524,6,6,12,6
15525,6,6,12,6
15531,15,15,30,15
15534,6,6,12,6
15535,11,11,22,11
15559,8,8,16,8
15565,16,16,32,16
15566,18,18,36,18
15579,8,8,16,8
15581,5,5,10,5
15591,9,9,18,9
15593,39,39,78,39
15601,4,4,8,4
15607,8,8,16,8
15608,17,17,34,17
15621,5,5,10,5
15625,5,5,10,5
15629,12,12,24,12
15653,6,6,12,6
15657,7,7,14,7
15666,9,9,18,9
15672,2,2,4,2
15682,8,8,16,8
15689,9,9,18,9
15693,14,14,28,14
15694,10,10,20,10
15696,5,5,10,5
15697,4,4,8,4
15703,9,9,18,9
15705,17,17,34,17
15709,6,6,12,6
15750,10,10,20,10
15792,37,37,74,37
15797,4,4,8,4
15819,7,7,14,7
15834,9,9,18,9
15839,6,6,12,6
15887,8,8,16,8
15888,9,9,18,9
15912,10,10,20,10
15913,32,32,64,32
15915,10,10,20,10
15916,7,7,14,7
15919,6,6,12,6
15920,8,8,16,8
15921,35,35,70,35
15922,7,7,14,7
15923,10,10,20,10
15925,6,6,12,6
15926,7,7,14,7
15927,8,8,16,8
15928,9,9,18,9
15941,7,7,14,7
15942,11,11,22,11
15943,10,10,20,10
15944,13,13,26,13
15945,5,5,10,5
15948,9,9,18,9
15949,6,6,12,6
15951,6,6,12,6
15953,9,9,18,9
15960,15,15,30,15
15966,6,6,12,6
15969,8,8,16,8
15970,5,5,10,5
15973,5,5,10,5
15981,21,21,42,21
15983,7,7,14,7
15985,6,6,12,6
15986,5,5,10,5
15990,9,9,18,9
15997,9,9,18,9
16004,6,6,12,6
16005,6,6,12,6
16006,6,6,12,6
16010,6,6,12,6
16012,11,11,22,11
16013,16,16,32,16
16014,6,6,12,6
16016,5,5,10,5
16017,2,2,4,2
16021,15,15,30,15
16025,12,12,24,12
16026,5,5,10,5
16031,1,1,2,1
16034,8,8,16,8
16036,6,6,12,6
16055,8,8,16,8
16071,5,5,10,5
16072,9,9,18,9
16080,12,12,24,12
16082,8,8,16,8
16083,9,9,18,9
16084,9,9,18,9
16085,22,22,44,22
16086,16,16,32,16
16087,6,6,12,6
16088,7,7,14,7
16089,6,6,12,6
16094,9,9,18,9
16096,7,7,14,7
16097,5,5,10,5
16098,7,7,14,7
16101,14,14,28,14
16102,13,13,26,13
16103,18,18,36,18
16104,8,8,16,8
16105,22,22,44,22
16107,6,6,12,6
16116,8,8,16,8
16121,7,7,14,7
16122,7,7,14,7
16123,7,7,14,7
16126,7,7,14,7
16127,6,6,12,6
16128,6,6,12,6
16129,6,6,12,6
16130,6,6,12,6
16138,7,7,14,7
16139,5,5,10,5
16141,17,17,34,17
16151,22,22,44,22
16153,6,6,12,6
16175,7,7,14,7
16178,3,3,6,3
16181,10,10,20,10
16185,4,4,8,4
16186,4,4,8,4
16191,17,17,34,17
16192,11,11,22,11
16197,9,9,18,9
16198,32,32,64,32
16201,43,43,86,43
16202,39,39,78,39
16203,9,9,18,9
16204,22,22,44,22
16207,16,16,32,16
16210,22,22,44,22
16213,8,8,16,8
16214,9,9,18,9
16215,6,6,12,6
16216,11,11,22,11
16222,8,8,16,8
16224,7,7,14,7
16228,10,10,20,10
16232,7,7,14,7
16233,6,6,12,6
16234,6,6,12,6
16236,11,11,22,11
16240,5,5,10,5
16242,13,13,26,13
16245,7,7,14,7
16246,7,7,14,7
16247,6,6,12,6
16248,6,6,12,6
16249,6,6,12,6
16250,7,7,14,7
16251,7,7,14,7
16252,7,7,14,7
16253,7,7,14,7
16254,7,7,14,7
16255,9,9,18,9
16256,7,7,14,7
16258,5,5,10,5
16277,6,6,12,6
16286,6,6,12,6
16288,7,7,14,7
16295,11,11,22,11
16296,3,3,6,3
16299,5,5,10,5
16303,6,6,12,6
16306,7,7,14,7
16310,7,7,14,7
16311,6,6,12,6
16312,6,6,12,6
16314,5,5,10,5
16317,9,9,18,9
16318,15,15,30,15
16319,9,9,18,9
16320,6,6,12,6
16340,6,6,12,6
16352,3,3,6,3
16372,7,7,14,7
16373,6,6,12,6
16374,6,6,12,6
16375,6,6,12,6
16376,7,7,14,7
16377,7,7,14,7
16378,20,20,40,20
16379,6,6,12,6
16384,6,6,12,6
16386,13,13,26,13
16388,4,4,8,4
16393,9,9,18,9
16394,12,12,24,12
16401,6,6,12,6
16402,25,25,50,25
16403,24,24,48,24
16406,8,8,16,8
16407,6,6,12,6
16408,10,10,20,10
16409,6,6,12,6
16412,8,8,16,8
16416,18,18,36,18
16417,8,8,16,8
16419,8,8,16,8
16422,2,2,4,2
16429,10,10,20,10
16436,7,7,14,7
16437,16,16,32,16
16441,19,19,38,19
16443,32,32,64,32
16448,9,9,18,9
16449,15,15,30,15
16450,20,20,40,20
16455,5,5,10,5
16457,9,9,18,9
16459,34,34,68,34
16460,6,6,12,6
16461,15,15,30,15
16462,6,6,12,6
16464,7,7,14,7
16465,9,9,18,9
16467,8,8,16,8
16468,9,9,18,9
16470,3,3,6,3
16472,12,12,24,12
16473,7,7,14,7
16478,15,15,30,15
16479,10,10,20,10
16480,13,13,26,13
16481,23,23,46,23
16485,6,6,12,6
16486,6,6,12,6
16487,6,6,12,6
16489,10,10,20,10
16491,5,5,10,5
16494,10,10,20,10
16496,5,5,10,5
16497,6,6,12,6
16498,9,9,18,9
16500,6,6,12,6
16503,17,17,34,17
16506,5,5,10,5
16507,5,5,10,5
16527,10,10,20,10
16528,6,6,12,6
16529,6,6,12,6
16533,8,8,16,8
16534,6,6,12,6
16537,6,6,12,6
16538,6,6,12,6
16539,7,7,14,7
16540,6,6,12,6
16541,6,6,12,6
16542,6,6,12,6
16547,6,6,12,6
16548,6,6,12,6
16549,8,8,16,8
16550,10,10,20,10
16565,2,2,4,2
16608,6,6,12,6
16609,12,12,24,12
16610,6,6,12,6
16611,8,8,16,8
16615,11,11,22,11
16616,19,19,38,19
16617,7,7,14,7
16618,17,17,34,17
16620,10,10,20,10
16621,13,13,26,13
16622,11,11,22,11
16625,5,5,10,5
16630,13,13,26,13
16631,15,15,30,15
16632,9,9,18,9
16633,6,6,12,6
16634,6,6,12,6
16635,12,12,24,12
16636,9,9,18,9
16637,9,9,18,9
16638,6,6,12,6
16639,9,9,18,9
16640,14,14,28,14
16641,11,11,22,11
16642,18,18,36,18
16643,12,12,24,12
16646,12,12,24,12
16647,7,7,14,7
16648,5,5,10,5
16649,5,5,10,5
16656,9,9,18,9
16658,6,6,12,6
16659,13,13,26,13
16660,19,19,38,19
16661,8,8,16,8
16665,7,7,14,7
16674,17,17,34,17
16675,6,6,12,6
16676,7,7,14,7
16677,6,6,12,6
16678,13,13,26,13
16679,5,5,10,5
16680,14,14,28,14
16683,9,9,18,9
16688,9,9,18,9
16690,8,8,16,8
16692,14,14,28,14
16696,6,6,12,6
16697,6,6,12,6
16699,13,13,26,13
16700,9,9,18,9
16704,6,6,12,6
16707,7,7,14,7
16710,22,22,44,22
16711,6,6,12,6
16713,17,17,34,17
16714,6,6,12,6
16715,23,23,46,23
16716,6,6,12,6
16717,15,15,30,15
16718,26,26,52,26
16719,8,8,16,8
16720,16,16,32,16
16721,19,19,38,19
16722,14,14,28,14
16723,8,8,16,8
